ordinal	index	population	status	winning_order	winning_circles	orders_available	orders_tried	kernel_calls	kernel_killed	kernel_survivors	kernel_aborts	total_nodes	unresolved_cells	elapsed_seconds	error_type	error_message
501	2900312	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.167640958		
502	2900594	K6	ABORT	-1	-1	2	1	12	11	0	1	20927	0	2.055086875		
503	2926029	K6	ABORT	-1	-1	2	1	12	11	0	1	20937	0	1.731398208		
504	2926046	K6	ABORT	-1	-1	2	1	12	11	0	1	20937	0	2.022620417		
505	2926741	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.055468916		
506	2956565	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.200365583		
507	2956567	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.253863667		
508	2977370	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.499863250		
509	3015254	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.517241833		
510	3015296	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.401377458		
511	3024324	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.019624333		
512	3043357	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.462598958		
513	3043664	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.362071000		
514	3090269	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.479991792		
515	3090273	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	11.727595500		
516	3108396	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.753208750		
517	3115842	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.448022084		
518	3115843	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.817156417		
519	3126478	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.524671792		
520	3126483	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.093055250		
521	3126495	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.142723708		
522	3130776	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.335997791		
523	3132291	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.357557750		
524	3138153	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.421393375		
525	3138618	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	14.755726625		
526	3139424	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	10.436475708		
527	3141893	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.460105500		
528	3141900	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.137778250		
529	3147205	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.066973084		
530	3165185	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.364114041		
531	3165458	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.030460625		
532	3167868	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.760029291		
533	3257570	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.000279917		
534	3309900	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.396063167		
535	3309922	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.690881250		
536	3314842	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.035859916		
537	3327847	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.520368875		
538	3328556	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.314357042		
539	3328595	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.806807083		
540	3328635	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.846366667		
541	3328689	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.336771750		
542	3328748	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.840301500		
543	3328775	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	8.350970875		
544	3329009	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.738766167		
545	3330025	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.003637375		
546	3330048	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.603727416		
547	3330057	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.827340416		
548	3330059	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.471817042		
549	3330071	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.132820833		
550	3330094	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.120352709		
551	3330099	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.167504000		
552	3330222	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.322294542		
553	3330235	K7	KILLED	1	1	4	1	24	24	0	0	11797	0	0.889695583		
554	3330246	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.757702125		
555	3330257	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.947276834		
556	3330613	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.331904333		
557	3330704	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.275199708		
558	3331585	K7	KILLED	1	1	2	1	24	24	0	0	19201	0	1.052920500		
559	3331610	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.129336791		
560	3331611	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.109307375		
561	3331800	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.798800167		
562	3332381	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.600452334		
563	3334742	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	39.677872250		
564	3334754	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.133679291		
565	3334792	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.099814375		
566	3335225	K7	ABORT	-1	-1	3	2	2	0	0	2	40002	0	25.280795625		
567	3335238	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.978848584		
568	3335382	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	17.236435250		
569	3335944	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.287621500		
570	3335952	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.180945417		
571	3335953	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.273129667		
572	3335955	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.492173625		
573	3335964	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.136704583		
574	3335974	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.175750375		
575	3335977	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.112027708		
576	3335978	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.291728917		
577	3335989	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.130162083		
578	3335995	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.723679459		
579	3336007	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.138373000		
580	3336019	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.247107417		
581	3336025	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.883869375		
582	3336029	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.190030167		
583	3336077	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.709076917		
584	3336805	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.981756500		
585	3336909	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.948863666		
586	3336928	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.958463834		
587	3337009	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.005341375		
588	3338072	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.999870417		
589	3338122	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.988715083		
590	3338287	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.953916709		
591	3339137	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.946380375		
592	3339153	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.952913708		
593	3339167	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.062774417		
594	3339560	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	6.095764334		
595	3339610	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.069981750		
596	3339745	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.707346750		
597	3339780	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	7.005860834		
598	3339806	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	14.762739000		
599	3340083	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	39.681485000		
600	3340706	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.706754375		
601	3341015	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.739329917		
602	3341036	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.108884750		
603	3341080	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.110259625		
604	3341084	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.739235625		
605	3341086	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.407595875		
606	3341101	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.859592333		
607	3341109	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.748909250		
608	3341111	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.447475958		
609	3341147	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.960451958		
610	3341184	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.895170875		
611	3341845	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.274472792		
612	3341963	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.266247000		
613	3341979	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	82.528861125		
614	3341980	K7	ABORT	-1	-1	2	1	7	6	0	1	20543	0	1.968026041		
615	3341981	K7	ABORT	-1	-1	2	1	6	5	0	1	20698	0	1.352398500		
616	3342114	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.473333792		
617	3342122	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.466678667		
618	3342165	K7	KILLED	3	1	4	3	40	38	0	2	44598	0	6.774614833		
619	3343317	K6	ABORT	-1	-1	2	1	12	11	0	1	39949	0	3.093465750		
620	3350315	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.282186875		
621	3351937	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.693422083		
622	3352563	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.618562958		
623	3353055	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.327024917		
624	3354044	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.832679125		
625	3357402	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.481370375		
626	3357411	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.397000375		
627	3357607	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.584872875		
628	3357805	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.358758208		
629	3358042	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.385701875		
630	3359366	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.077788959		
631	3368321	K7	KILLED	1	1	2	1	24	24	0	0	3970	0	0.262260375		
632	3384026	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.619418208		
633	3386554	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.016849375		
634	3387757	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.059736125		
635	3394720	K7	KILLED	1	1	2	1	24	24	0	0	5017	0	0.344826333		
636	3401800	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.325820583		
637	3401845	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.549830084		
638	3402095	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	6.808623500		
639	3402119	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	6.379419209		
640	3413905	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.294248625		
641	3427305	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	13.317273042		
642	3427367	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.015274875		
643	3428830	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.377924375		
644	3457823	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.855818292		
645	3463942	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.163354959		
646	3477860	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.651746500		
647	3479604	K7	ABORT	-1	-1	2	1	6	5	0	1	20462	0	9.810831792		
648	3491614	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.098000917		
649	3522236	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.741436084		
650	3525671	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.012108042		
651	3526530	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.517124250		
652	3526543	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	4.001540417		
653	3526544	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.595154292		
654	3527717	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.031366083		
655	3528966	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.839990208		
656	3555816	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.843566875		
657	3561670	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.815174792		
658	3563707	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.722683458		
659	3566775	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.278797166		
660	3579551	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.041162750		
661	3579552	K7	ABORT	-1	-1	2	1	6	5	0	1	27721	0	9.539370833		
662	3581559	K7	ABORT	-1	-1	2	1	6	5	0	1	25132	0	2.155451459		
663	3584681	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.071813416		
664	3588998	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.567157541		
665	3589035	K7	ABORT	-1	-1	2	1	6	5	0	1	20718	0	1.918585791		
666	3589094	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.848707792		
667	3589318	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.329593166		
668	3589377	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.823831959		
669	3591689	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.140489125		
670	3594992	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	15.647121000		
671	3595554	K7	ABORT	-1	-1	4	3	18	15	0	3	61298	0	4.645809875		
672	3609230	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.671519417		
673	3622896	K7	ABORT	-1	-1	2	1	6	5	0	1	20334	0	2.702292875		
674	3624785	K7	ABORT	-1	-1	2	1	6	5	0	1	20338	0	25.995346125		
675	3637829	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.147856125		
676	3640392	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.494223750		
677	3643240	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.093335292		
678	3643248	K7	KILLED	2	1	4	2	30	29	0	1	24051	0	5.791364666		
679	3643515	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	21.929908625		
680	3647985	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.730563083		
681	3648048	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.508194584		
682	3648882	K7	ABORT	-1	-1	2	1	6	5	0	1	20326	0	2.260529667		
683	3649551	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.614478500		
684	3649920	K7	ABORT	-1	-1	2	1	7	6	0	1	21515	0	1.979961792		
685	3649925	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.509131375		
686	3655235	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	25.627195958		
687	3655284	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.184184209		
688	3655313	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	10.682827958		
689	3655397	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.146666250		
690	3666043	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	25.737507500		
691	3666055	K7	ABORT	-1	-1	3	2	2	0	0	2	40002	0	40.664267625		
692	3666058	K7	ABORT	-1	-1	3	2	2	0	0	2	40002	0	64.725682000		
693	3668263	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.425964125		
694	3668326	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	4.015143083		
695	3669644	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.741746833		
696	3671659	K7	ABORT	-1	-1	2	1	6	5	0	1	20755	0	3.114991917		
697	3673988	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.204897042		
698	3674663	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.724152500		
699	3683458	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	34.710059875		
700	3683697	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.321163458		
701	3683854	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.697195917		
702	3687658	K7	ABORT	-1	-1	3	2	2	0	0	2	40002	0	7.812014667		
703	3687673	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.083059500		
704	3709099	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	7.741319833		
705	3709686	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.127158250		
706	3722566	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.591575625		
707	3723506	K7	KILLED	1	1	2	1	24	24	0	0	9794	0	0.906358291		
708	3726219	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	24.388248708		
709	3726281	K7	ABORT	-1	-1	2	1	6	5	0	1	20326	0	1.529167042		
710	3726282	K7	KILLED	1	1	2	1	24	24	0	0	39835	0	2.819517834		
711	3727225	K7	KILLED	1	1	3	1	24	24	0	0	6714	0	0.410695083		
712	3727770	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	4.841078042		
713	3729907	K7	ABORT	-1	-1	2	1	6	5	0	1	20540	0	15.828759958		
714	3730901	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.002373250		
715	3731019	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.395477500		
716	3731057	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.536973125		
717	3731229	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.281991333		
718	3732208	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	6.051004125		
719	3732209	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.219585167		
720	3738562	K7	ABORT	-1	-1	2	1	2	1	0	1	22755	0	17.925503417		
721	3739880	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	13.031289417		
722	3740611	K7	ABORT	-1	-1	2	1	6	5	0	1	20326	0	23.681272416		
723	3740835	K7	ABORT	-1	-1	2	1	6	5	0	1	20351	0	184.438833791		
724	3741683	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.965506459		
725	3741687	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.835164833		
726	3741958	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.123222292		
727	3742258	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.482352500		
728	3743337	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.226555417		
729	3743629	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.138806792		
730	3744351	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	17.763118000		
731	3748399	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	4.640806709		
732	3750227	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.480983625		
733	3750376	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.751187625		
734	3750774	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.801869834		
735	3751174	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.853721667		
736	3777483	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	24.113935208		
737	3778810	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.891222584		
738	3778946	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.519227667		
739	3781148	K7	ABORT	-1	-1	2	1	7	6	0	1	20391	0	25.279395000		
740	3781697	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.669221417		
741	3782420	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.965971292		
742	3782594	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.911759625		
743	3785980	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.021337334		
744	3792507	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.065969166		
745	3793105	K7	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.323856584		
746	3793464	K7	ABORT	-1	-1	2	1	12	11	0	1	20875	0	1.555060542		
747	3793465	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.245874959		
748	3793466	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.015648875		
749	3793488	K7	KILLED	1	1	2	1	24	24	0	0	6918	0	0.656556167		
750	3793736	K7	ABORT	-1	-1	2	1	6	5	0	1	20370	0	4.775980084		
751	3793740	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	11.611723334		
752	3793832	K7	ABORT	-1	-1	2	1	6	5	0	1	20547	0	110.160155583		
753	3794746	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	2.405617458		
754	3796962	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.872909750		
755	3798423	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	12.049525333		
756	3798427	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.620730167		
757	3799067	K7	ABORT	-1	-1	2	1	6	5	0	1	20341	0	4.798959833		
758	3802452	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	8.849110292		
759	3805880	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.133709000		
760	3806601	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.105368334		
761	3808367	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.225144708		
762	3811387	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.978765042		
763	3825966	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.833572083		
764	3826157	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.718715375		
765	3832297	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.802058291		
766	3846632	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.388788209		
767	3862992	K7	ABORT	-1	-1	2	1	6	5	0	1	20341	0	5.453039542		
768	3884784	K7	ABORT	-1	-1	2	1	6	5	0	1	20341	0	11.354169208		
769	3887254	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	4.030383833		
770	3888032	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	5.758164542		
771	3888061	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.583553459		
772	3888235	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.794428041		
773	3888410	K7	ABORT	-1	-1	4	3	3	0	0	3	60003	0	28.071260125		
774	3901084	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	3.085373125		
775	3907442	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.852676542		
776	3907443	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.639073000		
777	3907444	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.460075084		
778	3907446	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.713859667		
779	3909017	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	6.603514833		
780	3909227	K7	ABORT	-1	-1	2	1	6	5	0	1	20326	0	1.535690708		
781	3909701	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.178932417		
782	3909705	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	0.867046458		
783	3909710	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.173629917		
784	3909746	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.399200875		
785	3909755	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	1.300158459		
786	3909757	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	12.099324917		
787	3909762	K6	ABORT	-1	-1	2	1	1	0	0	1	20001	0	11.044761709		
